,Unnamed: 0,time,median_100_200Hz,avg_100_200Hz,median_400_600Hz,avg_400_600Hz,median_800_1000Hz,avg_800_1000Hz,median_1000_1200Hz,avg_1000_1200Hz,median_1600_1800Hz,avg_1600_1800Hz,median_2000_2600Hz,avg_2000_2600Hz,median_3000_4000Hz,avg_3000_4000Hz
943,32,2023-06-22 16:15:00,-10.543833168502752,-10.324025704357968,-9.24379460590586,-9.04209942445416,-9.12907987711934,-8.965076844480224,-9.287892468712895,-9.124675167635116,-9.557696959494631,-9.38646578093465,-10.099678629629734,-9.890889272494409,-10.886040184452115,-10.673430624287734
944,33,2023-06-22 16:45:00,-10.543833168502752,-10.324025704357968,-9.235889545942456,-9.04209942445416,-9.14802077567665,-8.983245294166053,-9.28835257455877,-9.125771022248378,-9.557696959494631,-9.38646578093465,-10.092417151005131,-9.847291576713484,-10.886040184452115,-10.6730646278975
945,34,2023-06-22 17:15:00,-10.530148029647664,-10.323465725358766,-9.235889545942456,-9.04209942445416,-9.153375968206348,-8.985174277441732,-9.28835257455877,-9.125771022248378,-9.541668831717775,-9.376025455767794,-10.01481233868992,-9.825457860113293,-10.886040184452115,-10.671216256778218
946,35,2023-06-22 17:45:00,-10.53079264576692,-10.323465725358766,-9.249430159883564,-9.04209942445416,-9.153375968206348,-8.985752190994253,-9.28835257455877,-9.125771022248378,-9.499681249349994,-9.331055297901187,-10.01481233868992,-9.825457860113293,-10.886040184452115,-10.670781157311344
947,36,2023-06-22 18:15:00,-10.53079264576692,-10.31848045975775,-9.249430159883564,-9.033142086687358,-9.162129630662394,-8.994909053325133,-9.287892468712895,-9.124675167635116,-9.402057478501073,-9.220668283278098,-10.01237769593827,-9.823850684253546,-10.88401882641239,-10.670781157311344
948,37,2023-06-22 18:45:00,-10.530148029647664,-10.3140236226168,-9.235889545942456,-9.025946246368914,-9.171097900590624,-9.00554485487773,-9.279116004576773,-9.117159079349197,-9.376944770973855,-9.189913766771962,-10.01237769593827,-9.823850684253546,-10.88257225409824,-10.66885704712742
949,38,2023-06-22 19:15:00,-10.5293575219962,-10.3135413122591,-9.235889545942456,-9.016676302431293,-9.171097900590624,-9.00554485487773,-9.274488932176853,-9.111690296773798,-9.370487235216958,-9.187105065801664,-10.007074998392245,-9.823850684253546,-10.880164163069615,-10.66823030327043
950,39,2023-06-22 19:45:00,-10.4976843629291,-10.276707697805746,-9.235889545942456,-8.989376495470236,-9.184354327888553,-9.021578338253107,-9.267640746274305,-9.106246958319035,-9.370487235216958,-9.187105065801664,-9.991281054241714,-9.78956317324376,-10.87637922603294,-10.66823030327043
951,40,2023-06-22 20:15:00,-10.461094989533686,-10.240215199628585,-9.234552747004429,-8.980374416625494,-9.195286585358389,-9.033620233860365,-9.188595604259987,-9.02793292869428,-9.370487235216958,-9.187105065801664,-9.995462298564563,-9.812041211601963,-10.85209642647674,-10.637588215867533
952,41,2023-06-22 20:45:00,-10.44981996127775,-10.238321477404307,-9.185046640312144,-8.95461270271166,-9.195286585358389,-9.033620233860365,-9.177238814825802,-9.014783774480817,-9.370487235216958,-9.187105065801664,-9.956906570897758,-9.765947861648248,-10.769361439076263,-10.560714859937889
953,42,2023-06-22 21:15:00,-10.419452260597556,-10.215505821212792,-9.1737260885576,-8.92973525104592,-9.195286585358389,-9.033620233860365,-9.161659710226331,-9.001057638953437,-9.370487235216958,-9.187105065801664,-9.949897268533702,-9.76286357697908,-10.76654052956383,-10.55521382325787
954,43,2023-06-22 21:45:00,-10.419452260597556,-10.215505821212792,-9.1737260885576,-8.92973525104592,-9.195286585358389,-9.033620233860365,-9.135921440783592,-8.970543644235429,-9.370487235216958,-9.187105065801664,-9.89731304466278,-9.728696464190692,-10.741740741436905,-10.52899806604269
955,44,2023-06-22 22:15:00,-10.419452260597556,-10.215505821212792,-9.173321043946212,-8.927037557696108,-9.148436850196903,-8.988073644406917,-9.076764316344391,-8.914460414562829,-9.370487235216958,-9.173521953827718,-9.890162631422593,-9.7070514001438,-10.484120297458167,-10.281531317342088
956,45,2023-06-22 22:45:00,-10.442460441473946,-10.238321477404307,-9.171399722498215,-8.921698775602891,-9.101231330417502,-8.942482999444229,-9.021117506708572,-8.860455260605598,-9.369443710418423,-9.164854425760671,-9.890162631422593,-9.7070514001438,-10.408246040901126,-10.2089566851898
957,46,2023-06-22 23:15:00,-10.442460441473946,-10.250394461833851,-9.171399722498215,-8.918488632890238,-9.076651319722664,-8.91253186060717,-8.94846394290076,-8.78830124537653,-9.352497249859509,-9.152749658201682,-9.88169621781543,-9.7070514001438,-10.34555100388449,-10.14728158073254
958,47,2023-06-22 23:45:00,-10.442460441473946,-10.250394461833851,-9.17066946942291,-8.927037557696108,-9.076651319722664,-8.91253186060717,-8.94846394290076,-8.78830124537653,-9.352497249859509,-9.152749658201682,-9.88169621781543,-9.7070514001438,-10.34555100388449,-10.14728158073254
959,0,2023-06-23 00:15:00,-10.45490070543191,-10.255931765557728,-9.159305265991918,-8.92973525104592,-9.076651319722664,-8.91253186060717,-8.94846394290076,-8.78830124537653,-9.352497249859509,-9.152749658201682,-9.88169621781543,-9.715303813627234,-10.34555100388449,-10.14728158073254
960,1,2023-06-23 00:45:00,-10.470609922218086,-10.267771436649491,-9.154300323444996,-8.937267092235988,-9.101231330417502,-8.942482999444229,-9.021117506708572,-8.860455260605598,-9.369443710418423,-9.164854425760671,-9.89731304466278,-9.728696464190692,-10.408246040901126,-10.2089566851898
961,2,2023-06-23 01:15:00,-10.470609922218086,-10.267771436649491,-9.15059569281333,-8.927037557696108,-9.11299939072229,-8.949970501520543,-9.03316943763624,-8.868579663741887,-9.512363848694678,-9.322393184113336,-10.081523424047257,-9.914471165776146,-10.559515736295348,-10.3568149981513
962,3,2023-06-23 01:45:00,-10.50976394918913,-10.309802528417556,-9.150007412897669,-8.919031207860785,-9.160757335750636,-8.991840832653482,-9.12882686235251,-8.965156175030295,-9.747049856933824,-9.572194771709764,-10.254509662712088,-10.088247389551835,-10.805989742574203,-10.600309386704902
963,4,2023-06-23 02:15:00,-10.515822588167168,-10.312232919113232,-9.150007412897669,-8.932560706527424,-9.160757335750636,-8.991840832653482,-9.1419020063629,-8.978860218920536,-9.74971139844073,-9.572194771709764,-10.275192314850113,-10.099180193105774,-10.832591706284775,-10.611546406964909
964,5,2023-06-23 02:45:00,-10.533328756456845,-10.337920998195502,-9.13298360452205,-8.932560706527424,-9.160757335750636,-8.991840832653482,-9.142067965093563,-8.979161552408275,-9.77814975202702,-9.597862728678397,-10.30017507743609,-10.099180193105774,-10.834078967114374,-10.61770002444677
965,6,2023-06-23 03:15:00,-10.534909746678531,-10.342043571529713,-9.124789162992938,-8.92268266947303,-9.1625489276546,-8.995117308374121,-9.148469279144749,-8.983476926837783,-9.77814975202702,-9.597862728678397,-10.313096400641562,-10.14547159287456,-10.835481277005048,-10.618662046026422
966,7,2023-06-23 03:45:00,-10.533328756456845,-10.337920998195502,-9.124789162992938,-8.92268266947303,-9.1726124298403,-9.003982621328772,-9.175790322298491,-9.013722408059293,-9.77814975202702,-9.597862728678397,-10.327674899351743,-10.151341767441904,-10.836980269831422,-10.624164831547397
967,8,2023-06-23 04:15:00,-10.534909746678531,-10.342043571529713,-9.124789162992938,-8.921825178038862,-9.176053205508166,-9.00614981955832,-9.184941799485625,-9.02290417454038,-9.762718931644878,-9.595063603329196,-10.33499739611745,-10.16784898856257,-10.84998216169192,-10.624887228663336
968,9,2023-06-23 04:45:00,-10.534909746678531,-10.342043571529713,-9.13298360452205,-8.92268266947303,-9.1726124298403,-9.003982621328772,-9.184941799485625,-9.02290417454038,-9.762718931644878,-9.595063603329196,-10.36619631965108,-10.176498631604616,-10.85543592030264,-10.624949143752728
969,10,2023-06-23 05:15:00,-10.534909746678531,-10.337920998195502,-9.145061828658177,-8.926702926588712,-9.15035565763598,-8.983173675381764,-9.184941799485625,-9.02290417454038,-9.762718931644878,-9.595063603329196,-10.37488258286848,-10.193568613398783,-10.887919166856856,-10.683279811733373
970,11,2023-06-23 05:45:00,-10.531720599928532,-10.334658717715966,-9.161444969219898,-8.926702926588712,-9.14928535459758,-8.983173675381764,-9.184941799485625,-9.02290417454038,-9.783416426805202,-9.597862728678397,-10.405309408535617,-10.223222343421057,-10.891208276613751,-10.685032539008615
971,12,2023-06-23 06:15:00,-10.531720599928532,-10.334658717715966,-9.173322936742611,-8.940301717153057,-9.118168939259702,-8.956538541987198,-9.17362895506988,-9.014014970823393,-9.873007551997176,-9.67043084479177,-10.405309408535617,-10.223222343421057,-10.91010942556881,-10.70985506004124
972,13,2023-06-23 06:45:00,-10.528249833928395,-10.334658717715966,-9.173322936742611,-8.944026529421118,-9.118168939259702,-8.956538541987198,-9.16984794907339,-9.010291453763283,-9.88825600599159,-9.710212237640532,-10.405309408535617,-10.223222343421057,-10.928877790737593,-10.727139695538009
973,14,2023-06-23 07:15:00,-10.528249833928395,-10.334658717715966,-9.173322936742611,-8.944026529421118,-9.117953505432746,-8.955783710018833,-9.124355700927358,-8.964220724699429,-9.968897344857655,-9.757492180731536,-10.405309408535617,-10.223222343421057,-10.928877790737593,-10.727139695538009
974,15,2023-06-23 07:45:00,-10.515403589871378,-10.321934374953171,-9.173322936742611,-8.951338637995123,-9.107965836726873,-8.946656555218434,-9.124355700927358,-8.964220724699429,-9.968897344857655,-9.757492180731536,-10.405309408535617,-10.223222343421057,-10.93232541181956,-10.73269204416288
975,16,2023-06-23 08:15:00,-10.515546885541536,-10.31980414738582,-9.184176908700424,-8.959666381050994,-9.103499986771528,-8.943512617512665,-9.13081538896176,-8.969179495406856,-9.968897344857655,-9.757492180731536,-10.409611232451908,-10.23272947922939,-10.933964532952338,-10.734205737507066
976,17,2023-06-23 08:45:00,-10.515546885541536,-10.31980414738582,-9.184176908700424,-8.954048139476495,-9.103499986771528,-8.941948843925898,-9.149574740299183,-8.98820005417048,-9.968897344857655,-9.757492180731536,-10.434568773557045,-10.255911786556265,-10.939518922144256,-10.734327180253326
977,18,2023-06-23 09:15:00,-10.515546885541536,-10.316607486066586,-9.188620755323772,-8.954048139476495,-9.103499986771528,-8.941948843925898,-9.13081538896176,-8.969179495406856,-9.968897344857655,-9.757492180731536,-10.43481234476818,-10.270605386248976,-10.939518922144256,-10.734327180253326
978,19,2023-06-23 09:45:00,-10.504604934703174,-10.30354430175337,-9.188620755323772,-8.954048139476495,-9.103499986771528,-8.941948843925898,-9.13081538896176,-8.969179495406856,-9.968897344857655,-9.757492180731536,-10.437519129966343,-10.27341105857763,-10.93405225518057,-10.734205737507066
979,20,2023-06-23 10:15:00,-10.496455253161844,-10.302246787118817,-9.21523386053824,-8.954048139476495,-9.09674615189107,-8.937305862280569,-9.134028375321378,-8.976032334918141,-9.99887529782066,-9.798018626477168,-10.439914329100604,-10.276138645705236,-10.938899951881869,-10.729719174549333
980,21,2023-06-23 10:45:00,-10.489267529928028,-10.288241117062634,-9.21523386053824,-8.954048139476495,-9.09674615189107,-8.937305862280569,-9.13665245902896,-8.976177261526157,-9.99887529782066,-9.80706334636724,-10.451464715453156,-10.289441974071472,-10.938899951881869,-10.729719174549333
981,22,2023-06-23 11:15:00,-10.489267529928028,-10.288241117062634,-9.21523386053824,-8.954048139476495,-9.093548982443508,-8.931830291353384,-9.137104652255609,-8.976177261526157,-9.99887529782066,-9.80706334636724,-10.451464715453156,-10.289441974071472,-10.938899951881869,-10.729719174549333
982,23,2023-06-23 11:45:00,-10.489267529928028,-10.288241117062634,-9.220444702102936,-8.948134554062875,-9.093548982443508,-8.92625772126779,-9.137104652255609,-8.976177261526157,-9.99887529782066,-9.80706334636724,-10.447547896167102,-10.282031827417482,-10.938899951881869,-10.729719174549333
983,24,2023-06-23 12:15:00,-10.489267529928028,-10.288241117062634,-9.21523386053824,-8.936948927200499,-9.092760440361868,-8.925620932112729,-9.137104652255609,-8.976177261526157,-9.99887529782066,-9.80706334636724,-10.439914329100604,-10.276138645705236,-10.938899951881869,-10.729719174549333
984,25,2023-06-23 12:45:00,-10.489267529928028,-10.288241117062634,-9.214194809048363,-8.933380725169801,-9.089971283587555,-8.922115645894905,-9.137397332215077,-8.977851140038386,-9.976521771846082,-9.800298009488063,-10.439914329100604,-10.276138645705236,-10.95703538941182,-10.748075612682984
985,26,2023-06-23 13:15:00,-10.493068676999323,-10.292764179482509,-9.214194809048363,-8.933380725169801,-9.07220919819786,-8.90307818055759,-9.148607600548251,-8.987754464527422,-9.9244981466594,-9.752363447352067,-10.418326423672768,-10.248109459080466,-10.95730391975415,-10.748958766757571
986,27,2023-06-23 13:45:00,-10.493068676999323,-10.292764179482509,-9.214194809048363,-8.933346286412183,-9.063071259377262,-8.89698308719192,-9.148607600548251,-8.987754464527422,-9.856824389488716,-9.68190582362866,-10.387175026101207,-10.21344178883944,-10.96251492960313,-10.750270145442512
987,28,2023-06-23 14:15:00,-10.493068676999323,-10.292764179482509,-9.218270494079302,-8.933346286412183,-9.057341390783044,-8.893387091074713,-9.148607600548251,-8.987754464527422,-9.837452553655307,-9.649409254797368,-10.3229828145034,-10.13773729838736,-10.9701125806254,-10.751090358267817
988,29,2023-06-23 14:45:00,-10.46291551165099,-10.261054585815309,-9.220911624482309,-8.933346286412183,-9.05663094199964,-8.888348797884627,-9.148607600548251,-8.987754464527422,-9.781825188665255,-9.59784845903001,-10.289560175891138,-10.091220908742706,-10.979044688407296,-10.758746240418368
989,30,2023-06-23 15:15:00,-10.45950795435772,-10.259730114274182,-9.222658977369129,-8.9338543281179,-9.047194497334914,-8.876748066481378,-9.087091347870576,-8.92410678149353,-9.778408901279338,-9.5920732359975,-10.265603738413605,-10.05414965963575,-10.979670569323602,-10.762161552168603
990,31,2023-06-23 15:45:00,-10.432073243239458,-10.221757874506231,-9.227372650109706,-8.94420600288512,-9.047194497334914,-8.876743589725415,-9.068425999771902,-8.906791592358976,-9.77826393322966,-9.591439078461866,-10.260436767388336,-10.05350616679308,-10.982165232688756,-10.758746240418368
991,32,2023-06-23 16:15:00,-10.432073243239458,-10.221757874506231,-9.22892638526976,-8.96872842953784,-9.046797283502356,-8.876422886436835,-9.0361160276335,-8.873094013915297,-9.768662837171064,-9.588064571623276,-10.249495926238666,-10.05350616679308,-10.983367646936015,-10.75920681485142
992,33,2023-06-23 16:45:00,-10.4078629209383,-10.197803553381734,-9.234537518491177,-8.984421625755502,-9.046797283502356,-8.876422886436835,-9.007444691378598,-8.826528592025888,-9.7109448267714,-9.529775812551954,-10.240347373597595,-10.031302406400046,-10.983367646936015,-10.760439814048354
993,34,2023-06-23 17:15:00,-10.407069790639662,-10.198148439062267,-9.235824367148297,-8.986510211836798,-9.046797283502356,-8.874627052239694,-8.998463016186493,-8.82263294679282,-9.699975050865548,-9.525304852471534,-10.232913192829397,-10.025106961217086,-10.98221099892665,-10.760439814048354
994,35,2023-06-23 17:45:00,-10.407069790639662,-10.198148439062267,-9.251444139390689,-8.986910760595133,-9.04402153169571,-8.869503879691948,-8.988908990303864,-8.821836460457535,-9.699975050865548,-9.525304852471534,-10.232913192829397,-10.031302406400046,-10.982165232688756,-10.75920681485142
995,36,2023-06-23 18:15:00,-10.432073243239458,-10.221757874506231,-9.269606155134095,-8.998595496235769,-9.04402153169571,-8.869503879691948,-8.988908990303864,-8.821836460457535,-9.699975050865548,-9.525304852471534,-10.249495926238666,-10.05350616679308,-10.980781973561454,-10.756161463218383
996,37,2023-06-23 18:45:00,-10.432073243239458,-10.221757874506231,-9.27444721554153,-9.002375144173092,-9.04402153169571,-8.869503879691948,-8.988908990303864,-8.821836460457535,-9.699975050865548,-9.525304852471534,-10.249495926238666,-10.05350616679308,-10.980781973561454,-10.751506163771904
997,38,2023-06-23 19:15:00,-10.407069790639662,-10.198148439062267,-9.27799806813,-9.01001493481143,-9.04402153169571,-8.869503879691948,-8.988908990303864,-8.821836460457535,-9.68008718122144,-9.49886741976544,-10.249495926238666,-10.058884648086874,-10.980781973561454,-10.751506163771904
998,39,2023-06-23 19:45:00,-10.396027955936692,-10.194284440519024,-9.297774091579669,-9.029914073150204,-9.06081418484123,-8.890477562368723,-8.997578660590076,-8.82390475743747,-9.668395521120251,-9.49886741976544,-10.245016416533884,-10.060161844992944,-10.980781973561454,-10.751506163771904
999,40,2023-06-23 20:15:00,-10.407069790639662,-10.198148439062267,-9.307757136132544,-9.038174437885374,-9.063210371775057,-8.90096168009024,-9.111743662600231,-8.950704693571588,-9.665200187271834,-9.494376042096352,-10.245016416533884,-10.060161844992944,-10.980781973561454,-10.751506163771904
1000,41,2023-06-23 20:45:00,-10.396027955936692,-10.194284440519024,-9.315957311221004,-9.049055896016611,-9.070841250299935,-8.905845432941204,-9.16384985883152,-9.00323136482448,-9.662363815114064,-9.491093804365017,-10.245016416533884,-10.060161844992944,-11.018396221666505,-10.7663957988866
1001,42,2023-06-23 21:15:00,-10.396027955936692,-10.194284440519024,-9.316000060620746,-9.046205321282242,-9.072006393640628,-8.907045015327151,-9.180485826782544,-9.01502708408955,-9.662363815114064,-9.491093804365017,-10.237049237312108,-10.052966910250596,-11.018856824681231,-10.768083214991682
1002,43,2023-06-23 21:45:00,-10.396027955936692,-10.194284440519024,-9.316000060620746,-9.046205321282242,-9.072006393640628,-8.907045015327151,-9.181025813605238,-9.02002172134671,-9.662363815114064,-9.491093804365017,-10.22161644369571,-10.041565740694402,-11.024248297532983,-10.768186416726865
1003,44,2023-06-23 22:15:00,-10.396027955936692,-10.194284440519024,-9.316000060620746,-9.046205321282242,-9.070841250299935,-8.905845432941204,-9.181025813605238,-9.02002172134671,-9.662363815114064,-9.491093804365017,-10.22107687463861,-10.04041629011263,-11.026091351190107,-10.771382480569848
1004,45,2023-06-23 22:45:00,-10.409084430073364,-10.198892645614563,-9.324618484687171,-9.046205321282242,-9.063210371775057,-8.90096168009024,-9.181025813605238,-9.02002172134671,-9.729763994168268,-9.544112256499377,-10.22107687463861,-10.04041629011263,-11.031270776146751,-10.771829818056732
1005,46,2023-06-23 23:15:00,-10.441850118946617,-10.240042479673871,-9.325738125200736,-9.046205321282242,-9.059186286939571,-8.895299244720952,-9.18659659256194,-9.02300965535957,-9.744453280706573,-9.545320775692732,-10.22107687463861,-10.04041629011263,-11.058838252334548,-10.80697466839664
1006,47,2023-06-23 23:45:00,-10.441850118946617,-10.240042479673871,-9.328431651196128,-9.017942882101533,-9.05715817606167,-8.893973790261798,-9.18659659256194,-9.02300965535957,-9.75516623063748,-9.572931221614104,-10.22161644369571,-10.041565740694402,-11.073457876755317,-10.822743552812698
1007,0,2023-06-24 00:15:00,-10.444711198180292,-10.250566216149908,-9.328431651196128,-9.013669292801657,-9.037017628036336,-8.871910173461997,-9.176657040151468,-9.00275303368507,-9.782446703437303,-9.582479014860754,-10.25312841638499,-10.075202938057268,-11.103118493649497,-10.85579917236202
1008,1,2023-06-24 00:45:00,-10.444711198180292,-10.250566216149908,-9.328431651196128,-9.013027893167274,-9.013240361636058,-8.84762125537915,-9.165083576796862,-8.999645861067465,-9.782673765948031,-9.613079460479424,-10.53355463632079,-10.339783661222596,-11.557816763564391,-11.301786947210395
1009,2,2023-06-24 01:15:00,-10.441850118946617,-10.240042479673871,-9.328431651196128,-8.991795403266352,-8.941704918034734,-8.77906750946362,-9.161382614075253,-8.990641621980956,-9.841043605466718,-9.66976235895039,-10.832588670180083,-10.59467916254194,-11.866915837895656,-11.645977217582
1010,3,2023-06-24 01:45:00,-10.441850118946617,-10.248927497274629,-9.328431651196128,-8.93362271248689,-8.936637564117369,-8.77347886782709,-9.161382614075253,-8.978981446625767,-10.089378549518347,-9.895021433604107,-11.110310155731453,-10.86323838208564,-11.963680035526377,-11.755119582813752
1011,4,2023-06-24 02:15:00,-10.43757427647707,-10.248927497274629,-9.316384035235629,-8.894299680947176,-8.900027399618205,-8.739461555110841,-9.15732879507502,-8.963635518589637,-10.173290919437742,-9.991363925405857,-11.23887342634529,-10.99284361340705,-12.032120258357502,-11.83490674079571
1012,5,2023-06-24 02:45:00,-10.41971488889832,-10.225044056762554,-9.250361587864871,-8.885853928895747,-8.850015318081468,-8.68847807487232,-9.156031804084328,-8.94898901311925,-10.276088970939036,-10.098700974860453,-11.29395965173547,-11.073537701126275,-12.051515889668968,-11.865904015873385
1013,6,2023-06-24 03:15:00,-10.408246509848883,-10.215749692103604,-9.248989016101127,-8.872494367121742,-8.835005923165696,-8.674573810714676,-9.148807988104124,-8.944293827721587,-10.298937250746086,-10.122611081054384,-11.298806270019664,-11.082795486129356,-12.065360603582086,-11.875277002064738
1014,7,2023-06-24 03:45:00,-10.36003758489488,-10.167267639028475,-9.19367317782918,-8.864920507190783,-8.814979927281342,-8.65500897465793,-9.141090838254238,-8.926713158950127,-10.310199403337943,-10.125461718315776,-11.380345423973116,-11.133306240988633,-12.068594022149297,-11.891493892815662
1015,8,2023-06-24 04:15:00,-10.353640179300344,-10.151215895370296,-9.137866307432072,-8.858603169929273,-8.804593893051713,-8.643486407096674,-9.116874893318162,-8.916177667083085,-10.320720820569685,-10.143948913876669,-11.384407000994294,-11.145095955251271,-12.083239725361729,-11.903272670462687
1016,9,2023-06-24 04:45:00,-10.322859497193797,-10.129303687193705,-9.100357873974891,-8.846629819017151,-8.777609208822785,-8.616924690235654,-9.111353622642476,-8.915518636702942,-10.421364819226287,-10.229997847829004,-11.445923616172276,-11.183584695578432,-12.0907618183515,-11.912023509223667
1017,10,2023-06-24 05:15:00,-10.322859497193797,-10.129303687193705,-9.046558434554807,-8.807899815839038,-8.758356369613644,-8.595969972136134,-9.098606331176418,-8.9011292928366,-10.433292055938916,-10.231082415661785,-11.526640114187124,-11.263432006588507,-12.099526691482,-11.922167354767344
1018,11,2023-06-24 05:45:00,-10.322859497193797,-10.129303687193705,-9.013344971711966,-8.789643356747058,-8.753154358004055,-8.592465667385012,-9.08771961744974,-8.899838134651459,-10.497682255094658,-10.290384061885684,-11.612989509486496,-11.339238021800144,-12.101486484040151,-11.926946655860084
1019,12,2023-06-24 06:15:00,-10.327836393277236,-10.139272162043705,-8.987595286696962,-8.76824502488054,-8.753154358004055,-8.592465667385012,-9.08771961744974,-8.899838134651459,-10.549807666357845,-10.351095761996913,-11.66598096502258,-11.388269162399949,-12.10670370289256,-11.934401238318722
1020,13,2023-06-24 06:45:00,-10.319851131043295,-10.125117536871532,-8.953029124267134,-8.740602264661815,-8.753154358004055,-8.592465667385012,-9.08771961744974,-8.899838134651459,-10.565665170568176,-10.360163605550504,-11.705028295895907,-11.422243360461405,-12.107783600541689,-11.934401238318722
1021,14,2023-06-24 07:15:00,-10.312118362994894,-10.1139912633635,-8.919246889662512,-8.684528454057315,-8.753154358004055,-8.592465667385012,-9.08771961744974,-8.899838134651459,-10.742460613306523,-10.522099041931888,-11.798123070953054,-11.591199572892918,-12.114137765797686,-11.9369926817097
1022,15,2023-06-24 07:45:00,-10.305512576073616,-10.104758928194114,-8.919246889662512,-8.669558554230882,-8.77238492096296,-8.606435950859373,-9.1460115101246,-8.972604429624877,-10.876731125595756,-10.668241005165571,-11.887517345798672,-11.712317696443709,-12.118041515850289,-11.944491999994383
1023,16,2023-06-24 08:15:00,-10.287226810188166,-10.104758928194114,-8.919246889662512,-8.662856753352091,-8.82746546405163,-8.661211303115904,-9.1460115101246,-8.972604429624877,-10.91509566782099,-10.703505726733232,-11.889705233366035,-11.721475006159109,-12.118041515850289,-11.944491999994383
1024,17,2023-06-24 08:45:00,-10.266697331683265,-10.088154048903872,-8.919246889662512,-8.662856753352091,-8.867340742674223,-8.70153145993269,-9.1460115101246,-8.972604429624877,-10.91509566782099,-10.703505726733232,-11.929563224751163,-11.758184228692526,-12.13215187454437,-11.961840615322846
1025,18,2023-06-24 09:15:00,-10.265324023323116,-10.087187548181104,-8.921883394673157,-8.662856753352091,-8.867340742674223,-8.70153145993269,-9.1460115101246,-8.972604429624877,-10.91509566782099,-10.703505726733232,-11.929563224751163,-11.758184228692526,-12.13215187454437,-11.961840615322846
1026,19,2023-06-24 09:45:00,-10.262178433909297,-10.087061629386747,-8.93568834285482,-8.662856753352091,-8.874712916948281,-8.7106619838544,-9.141810455124796,-8.978516472513109,-10.937043086282818,-10.733228304850703,-11.949669582405642,-11.772369149893333,-12.136347222492605,-11.961840615322846
1027,20,2023-06-24 10:15:00,-10.262178433909297,-10.087061629386747,-8.941996001303702,-8.669849896561155,-8.890817268345657,-8.727881756347994,-9.141810455124796,-8.978516472513109,-10.91509566782099,-10.703505726733232,-11.949669582405642,-11.772369149893333,-12.136347222492605,-11.961840615322846
1028,21,2023-06-24 10:45:00,-10.2511054654725,-10.07601775782717,-8.946256762685913,-8.684066786172979,-8.890817268345657,-8.727881756347994,-9.141810455124796,-8.978516472513109,-10.907029394033597,-10.690795396552277,-11.949669582405642,-11.772369149893333,-12.13215187454437,-11.959415632691163
1029,22,2023-06-24 11:15:00,-10.239662500279682,-10.069954217678392,-8.964455411754264,-8.714119706972477,-8.890817268345657,-8.727881756347994,-9.141810455124796,-8.979633051734146,-10.9045501668873,-10.68643385909563,-11.970634242942864,-11.787849070576746,-12.13215187454437,-11.95878231559795
1030,23,2023-06-24 11:45:00,-10.190175052756056,-10.017627275584298,-8.964959049628742,-8.722161922381625,-8.888401178655256,-8.726694579852136,-9.143953354133256,-8.979633051734146,-10.89306378507372,-10.680025367093494,-11.922656110827647,-11.752715027827431,-12.118050720327242,-11.943039469686076
1031,24,2023-06-24 12:15:00,-10.154412627106584,-9.977734219961665,-8.964959049628742,-8.722161922381625,-8.890817268345657,-8.727881756347994,-9.143994334931424,-8.979764305324037,-10.875170464204905,-10.66456631420443,-11.894230567507188,-11.719021008782867,-12.102641564492492,-11.92930995936307
1032,25,2023-06-24 12:45:00,-10.154412627106584,-9.977734219961665,-8.964959049628742,-8.722161922381625,-8.8959005376861,-8.734854717799648,-9.1466486077844,-8.980207297190663,-10.763583650407336,-10.51663948416004,-11.758193745761451,-11.578013078559383,-12.07147917037554,-11.891435916444664
1033,26,2023-06-24 13:15:00,-10.084810047392574,-9.905193055687404,-8.973181686741238,-8.753714702015577,-8.890817268345657,-8.727881756347994,-9.158509018548743,-8.99304957646123,-10.56073555938259,-10.335975690270123,-11.731117038410527,-11.564932027368714,-12.046847204151224,-11.868978734904433
1034,27,2023-06-24 13:45:00,-10.037573676095075,-9.856399807106731,-8.9886031124328,-8.776620903418351,-8.888401178655256,-8.726694579852136,-9.1466486077844,-8.980207297190663,-10.456557392337732,-10.266913765164563,-11.609382451925804,-11.378073075080994,-12.046847204151224,-11.86661603511991
1035,28,2023-06-24 14:15:00,-10.037573676095075,-9.856399807106731,-9.010518091326388,-8.784590394256472,-8.886280526650214,-8.72618396247361,-9.143994334931424,-8.979764305324037,-10.1050330498361,-9.941990267701367,-11.541737013350192,-11.292845242073527,-12.033886111404229,-11.851271743799808
1036,29,2023-06-24 14:45:00,-10.037573676095075,-9.856399807106731,-9.023869939290236,-8.803375814270785,-8.832538616277283,-8.671016118093648,-9.143953354133256,-8.978231894303326,-9.928919749770012,-9.633002428401364,-11.3657449535178,-11.146527683895336,-11.971891556575915,-11.783527952120371
1037,30,2023-06-24 15:15:00,-10.037573676095075,-9.856399807106731,-9.032561493120566,-8.820552338970117,-8.804862541463246,-8.64315180645287,-9.121594020761991,-8.94765723645394,-9.917811486668583,-9.614602304189535,-11.3657449535178,-11.146527683895336,-11.971891556575915,-11.783527952120371
1038,31,2023-06-24 15:45:00,-10.061217814179164,-9.881769410958524,-9.06354919250696,-8.844858344013986,-8.780308665483876,-8.615111658488784,-9.02049355969669,-8.860661344252327,-9.762396985814872,-9.502684354730189,-11.373692066448228,-11.146527683895336,-12.02203204723169,-11.83540768484162
